CSV-1.00;Elster Metering Systems Power Master Unit;;;;;;;;;;;;;;;;;;;;;;
From unit;0000000004670405 06.06.2017 8:46:16;;;;;;;;;;;;;;;;;;;;;;
Date;StartTime;EndTime;1: Import kW;2: Export kW;3: Off;4: Off;5: Off;6: Off;7: Off;8: Off;9: Off;10: Off;11: Off;12: Off;13: Off;14: Off;15: Customer Defined 1;16: Customer Defined 2;Flags;;;;
21.03.2017;7:30:00;8:00:00;0,12507;0;;;;;;;;;;;;;0,061674;0;;;;;
21.03.2017;8:00:00;8:30:00;0,5177;0;;;;;;;;;;;;;0,06543;0;;;;;
21.03.2017;8:30:00;9:00:00;0,69554;0;;;;;;;;;;;;;0,053614;0;;;;;
21.03.2017;9:00:00;9:30:00;0,92554;0;;;;;;;;;;;;;0,049236;0;;;;;
21.03.2017;9:30:00;10:00:00;1,1417;0;;;;;;;;;;;;;0,19081;0;;;;;
21.03.2017;10:00:00;10:30:00;1,2825;0;;;;;;;;;;;;;0,26047;0;;;;;
21.03.2017;10:30:00;11:00:00;1,2482;0;;;;;;;;;;;;;0,12267;0;;;;;
21.03.2017;11:00:00;11:30:00;1,152;0;;;;;;;;;;;;;0,065262;0;;;;;
21.03.2017;11:30:00;12:00:00;1,1583;0;;;;;;;;;;;;;0,038602;0;;;;;
21.03.2017;12:00:00;12:30:00;1,1105;0;;;;;;;;;;;;;0,080012;0;;;;;
21.03.2017;12:30:00;13:00:00;1,1012;0;;;;;;;;;;;;;0,079346;0;;;;;
21.03.2017;13:00:00;13:30:00;1,2594;0;;;;;;;;;;;;;0,08807;0;;;;;
21.03.2017;13:30:00;14:00:00;1,2295;0;;;;;;;;;;;;;0,058064;0;;;;;
21.03.2017;14:00:00;14:30:00;1,2308;0;;;;;;;;;;;;;0,077608;0;;;;;
21.03.2017;14:30:00;15:00:00;1,1059;0;;;;;;;;;;;;;0,057288;0;;;;;
21.03.2017;15:00:00;15:30:00;0,92283;0;;;;;;;;;;;;;0,072514;0;;;;;
21.03.2017;15:30:00;16:00:00;0,82538;0;;;;;;;;;;;;;0,078112;0;;;;;
21.03.2017;16:00:00;16:30:00;0,8053;0;;;;;;;;;;;;;0,07389;0;;;;;
21.03.2017;16:30:00;17:00:00;0,60773;0;;;;;;;;;;;;;0,077674;0;;;;;
21.03.2017;17:00:00;17:30:00;0,48874;0;;;;;;;;;;;;;0,094332;0;;;;;
21.03.2017;17:30:00;18:00:00;0,2061;0;;;;;;;;;;;;;0,095076;0;;;;;
21.03.2017;18:00:00;18:30:00;0,17148;0;;;;;;;;;;;;;0,080596;0;;;;;
21.03.2017;18:30:00;19:00:00;0,16011;0;;;;;;;;;;;;;0,07735;0;;;;;
21.03.2017;19:00:00;19:30:00;0,14828;0;;;;;;;;;;;;;0,076984;0;;;;;
21.03.2017;19:30:00;20:00:00;0,1147;0;;;;;;;;;;;;;0,070658;0;;;;;
21.03.2017;20:00:00;20:30:00;0,1009;0;;;;;;;;;;;;;0,047972;0;;;;;
21.03.2017;20:30:00;21:00:00;0,099234;0;;;;;;;;;;;;;0,052088;0;;;;;
21.03.2017;21:00:00;21:30:00;0,10656;0;;;;;;;;;;;;;0,069806;0;;;;;
21.03.2017;21:30:00;22:00:00;0,090572;0;;;;;;;;;;;;;0,047916;0;;;;;
21.03.2017;22:00:00;22:30:00;0,10316;0;;;;;;;;;;;;;0,060044;0;;;;;
21.03.2017;22:30:00;23:00:00;0,09169;0;;;;;;;;;;;;;0,04428;0;;;;;
21.03.2017;23:00:00;23:30:00;0,08526;0;;;;;;;;;;;;;0,040966;0;;;;;
21.03.2017;23:30:00;24:00:00;0,090392;0;;;;;;;;;;;;;0,047256;0;;;;;
22.03.2017;0:00:00;0:30:00;0,077768;0;;;;;;;;;;;;;0,028322;0;;;;;
22.03.2017;0:30:00;1:00:00;0,078836;0;;;;;;;;;;;;;0,032216;0;;;;;
22.03.2017;1:00:00;1:30:00;0,090276;0;;;;;;;;;;;;;0,038428;0;;;;;
22.03.2017;1:30:00;2:00:00;0,074294;0;;;;;;;;;;;;;0,025592;0;;;;;
22.03.2017;2:00:00;2:30:00;0,073552;0;;;;;;;;;;;;;0,023646;0;;;;;
22.03.2017;2:30:00;3:00:00;0,083954;0;;;;;;;;;;;;;0,04136;0;;;;;
22.03.2017;3:00:00;3:30:00;0,085836;0;;;;;;;;;;;;;0,041516;0;;;;;
22.03.2017;3:30:00;4:00:00;0,08546;0;;;;;;;;;;;;;0,039752;0;;;;;
22.03.2017;4:00:00;4:30:00;0,091488;0;;;;;;;;;;;;;0,047872;0;;;;;
22.03.2017;4:30:00;5:00:00;0,10349;0;;;;;;;;;;;;;0,066404;0;;;;;
22.03.2017;5:00:00;5:30:00;0,089998;0;;;;;;;;;;;;;0,044504;0;;;;;
22.03.2017;5:30:00;6:00:00;0,082072;0;;;;;;;;;;;;;0,034016;0;;;;;
22.03.2017;6:00:00;6:30:00;0,093968;0;;;;;;;;;;;;;0,052254;0;;;;;
22.03.2017;6:30:00;7:00:00;0,077202;0;;;;;;;;;;;;;0,02752;0;;;;;
22.03.2017;7:00:00;7:30:00;0,078726;0;;;;;;;;;;;;;0,033846;0;;;;;
22.03.2017;7:30:00;8:00:00;0,23023;0;;;;;;;;;;;;;0,035008;0;;;;;
22.03.2017;8:00:00;8:30:00;0,31102;0;;;;;;;;;;;;;0,073422;0;;;;;
22.03.2017;8:30:00;9:00:00;0,317;0;;;;;;;;;;;;;0,059544;0;;;;;
22.03.2017;9:00:00;9:30:00;0,51979;0;;;;;;;;;;;;;0,0663;0;;;;;
22.03.2017;9:30:00;10:00:00;0,64336;0;;;;;;;;;;;;;0,057844;0;;;;;
22.03.2017;10:00:00;10:30:00;0,68021;0;;;;;;;;;;;;;0,063158;0;;;;;
22.03.2017;10:30:00;11:00:00;0,692;0;;;;;;;;;;;;;0,072124;0;;;;;
22.03.2017;11:00:00;11:30:00;0,67287;0;;;;;;;;;;;;;0,054556;0;;;;;
22.03.2017;11:30:00;12:00:00;0,77696;0;;;;;;;;;;;;;0,086584;0;;;;;
22.03.2017;12:00:00;12:30:00;0,86492;0;;;;;;;;;;;;;0,055706;0;;;;;
22.03.2017;12:30:00;13:00:00;0,94655;0;;;;;;;;;;;;;0,080574;0;;;;;
22.03.2017;13:00:00;13:30:00;1,1565;0;;;;;;;;;;;;;0,082786;0;;;;;
22.03.2017;13:30:00;14:00:00;1,1572;0;;;;;;;;;;;;;0,072434;0;;;;;
22.03.2017;14:00:00;14:30:00;1,1572;0;;;;;;;;;;;;;0,096922;0;;;;;
22.03.2017;14:30:00;15:00:00;1,1821;0;;;;;;;;;;;;;0,18321;0;;;;;
22.03.2017;15:00:00;15:30:00;1,2178;0;;;;;;;;;;;;;0,080626;0;;;;;
22.03.2017;15:30:00;16:00:00;1,1954;0;;;;;;;;;;;;;0,11093;0;;;;;
22.03.2017;16:00:00;16:30:00;0,64459;0;;;;;;;;;;;;;0,090016;0;;;;;
22.03.2017;16:30:00;17:00:00;0,51202;0;;;;;;;;;;;;;0,088216;0;;;;;
22.03.2017;17:00:00;17:30:00;0,39779;0;;;;;;;;;;;;;0,086212;0;;;;;
22.03.2017;17:30:00;18:00:00;0,40189;0;;;;;;;;;;;;;0,081744;0;;;;;
22.03.2017;18:00:00;18:30:00;0,37776;0;;;;;;;;;;;;;0,10055;0;;;;;
22.03.2017;18:30:00;19:00:00;0,35199;0;;;;;;;;;;;;;0,088148;0;;;;;
22.03.2017;19:00:00;19:30:00;0,3744;0;;;;;;;;;;;;;0,11496;0;;;;;
22.03.2017;19:30:00;20:00:00;0,31551;0;;;;;;;;;;;;;0,074716;0;;;;;
22.03.2017;20:00:00;20:30:00;0,29122;0;;;;;;;;;;;;;0,073174;0;;;;;
22.03.2017;20:30:00;21:00:00;0,32078;0;;;;;;;;;;;;;0,097284;0;;;;;
22.03.2017;21:00:00;21:30:00;0,28783;0;;;;;;;;;;;;;0,071884;0;;;;;
22.03.2017;21:30:00;22:00:00;0,16141;0;;;;;;;;;;;;;0,075444;0;;;;;
22.03.2017;22:00:00;22:30:00;0,09452;0;;;;;;;;;;;;;0,070814;0;;;;;
22.03.2017;22:30:00;23:00:00;0,10026;0;;;;;;;;;;;;;0,07233;0;;;;;
22.03.2017;23:00:00;23:30:00;0,078966;0;;;;;;;;;;;;;0,05173;0;;;;;
22.03.2017;23:30:00;24:00:00;0,0764;0;;;;;;;;;;;;;0,04931;0;;;;;
23.03.2017;0:00:00;0:30:00;0,065862;0;;;;;;;;;;;;;0,031158;0;;;;;
23.03.2017;0:30:00;1:00:00;0,06526;0;;;;;;;;;;;;;0,030418;0;;;;;
23.03.2017;1:00:00;1:30:00;0,070614;0;;;;;;;;;;;;;0,040458;0;;;;;
23.03.2017;1:30:00;2:00:00;0,059602;0;;;;;;;;;;;;;0,022186;0;;;;;
23.03.2017;2:00:00;2:30:00;0,055944;0;;;;;;;;;;;;;0,022492;0;;;;;
23.03.2017;2:30:00;3:00:00;0,0781;0;;;;;;;;;;;;;0,055738;0;;;;;
23.03.2017;3:00:00;3:30:00;0,078696;0;;;;;;;;;;;;;0,05167;0;;;;;
23.03.2017;3:30:00;4:00:00;0,075726;0;;;;;;;;;;;;;0,049076;0;;;;;
23.03.2017;4:00:00;4:30:00;0,076778;0;;;;;;;;;;;;;0,050452;0;;;;;
23.03.2017;4:30:00;5:00:00;0,0951;0;;;;;;;;;;;;;0,06805;0;;;;;
23.03.2017;5:00:00;5:30:00;0,075902;0;;;;;;;;;;;;;0,045888;0;;;;;
23.03.2017;5:30:00;6:00:00;0,064106;0;;;;;;;;;;;;;0,03119;0;;;;;
23.03.2017;6:00:00;6:30:00;0,07797;0;;;;;;;;;;;;;0,052832;0;;;;;
23.03.2017;6:30:00;7:00:00;0,14851;0;;;;;;;;;;;;;0,047612;0;;;;;
23.03.2017;7:00:00;7:30:00;0,13505;0;;;;;;;;;;;;;0,030852;0;;;;;
23.03.2017;7:30:00;8:00:00;0,15642;0;;;;;;;;;;;;;0,056108;0;;;;;
23.03.2017;8:00:00;8:30:00;0,228;0;;;;;;;;;;;;;0,047326;0;;;;;
23.03.2017;8:30:00;9:00:00;0,29646;0;;;;;;;;;;;;;0,063042;0;;;;;
23.03.2017;9:00:00;9:30:00;0,4703;0;;;;;;;;;;;;;0,060488;0;;;;;
23.03.2017;9:30:00;10:00:00;0,80345;0;;;;;;;;;;;;;0,053576;0;;;;;
23.03.2017;10:00:00;10:30:00;0,82035;0;;;;;;;;;;;;;0,19028;0;;;;;
23.03.2017;10:30:00;11:00:00;0,78676;0;;;;;;;;;;;;;0,052944;0;;;;;
23.03.2017;11:00:00;11:30:00;0,8848;0;;;;;;;;;;;;;0,089292;0;;;;;
23.03.2017;11:30:00;12:00:00;0,71069;0;;;;;;;;;;;;;0,1662;0;;;;;
23.03.2017;12:00:00;12:30:00;0,63585;0;;;;;;;;;;;;;0,087968;0;;;;;
23.03.2017;12:30:00;13:00:00;0,62744;0;;;;;;;;;;;;;0,085454;0;;;;;
23.03.2017;13:00:00;13:30:00;0,87718;0;;;;;;;;;;;;;0,092004;0;;;;;
23.03.2017;13:30:00;14:00:00;0,99404;0;;;;;;;;;;;;;0,09415;0;;;;;
23.03.2017;14:00:00;14:30:00;0,95565;0;;;;;;;;;;;;;0,092492;0;;;;;
23.03.2017;14:30:00;15:00:00;0,97422;0;;;;;;;;;;;;;0,077424;0;;;;;
23.03.2017;15:00:00;15:30:00;0,96338;0;;;;;;;;;;;;;0,065126;0;;;;;
23.03.2017;15:30:00;16:00:00;0,65269;0;;;;;;;;;;;;;0,094894;0;;;;;
23.03.2017;16:00:00;16:30:00;0,4906;0;;;;;;;;;;;;;0,10153;0;;;;;
23.03.2017;16:30:00;17:00:00;0,47483;0;;;;;;;;;;;;;0,093936;0;;;;;
23.03.2017;17:00:00;17:30:00;0,40304;0;;;;;;;;;;;;;0,11708;0;;;;;
23.03.2017;17:30:00;18:00:00;0,29842;0;;;;;;;;;;;;;0,10718;0;;;;;
23.03.2017;18:00:00;18:30:00;0,21163;0;;;;;;;;;;;;;0,098396;0;;;;;
23.03.2017;18:30:00;19:00:00;0,1897;0;;;;;;;;;;;;;0,10771;0;;;;;
23.03.2017;19:00:00;19:30:00;0,18493;0;;;;;;;;;;;;;0,12286;0;;;;;
23.03.2017;19:30:00;20:00:00;0,147;0;;;;;;;;;;;;;0,084404;0;;;;;
23.03.2017;20:00:00;20:30:00;0,11088;0;;;;;;;;;;;;;0,081498;0;;;;;
23.03.2017;20:30:00;21:00:00;0,11142;0;;;;;;;;;;;;;0,090834;0;;;;;
23.03.2017;21:00:00;21:30:00;0,13175;0;;;;;;;;;;;;;0,11445;0;;;;;
23.03.2017;21:30:00;22:00:00;0,11555;0;;;;;;;;;;;;;0,092028;0;;;;;
23.03.2017;22:00:00;22:30:00;0,10192;0;;;;;;;;;;;;;0,079468;0;;;;;
23.03.2017;22:30:00;23:00:00;0,12674;0;;;;;;;;;;;;;0,10658;0;;;;;
23.03.2017;23:00:00;23:30:00;0,097636;0;;;;;;;;;;;;;0,071212;0;;;;;
23.03.2017;23:30:00;24:00:00;0,080198;0;;;;;;;;;;;;;0,045552;0;;;;;
24.03.2017;0:00:00;0:30:00;0,07555;0;;;;;;;;;;;;;0,035676;0;;;;;
24.03.2017;0:30:00;1:00:00;0,071746;0;;;;;;;;;;;;;0,031412;0;;;;;
24.03.2017;1:00:00;1:30:00;0,071372;0;;;;;;;;;;;;;0,030578;0;;;;;
24.03.2017;1:30:00;2:00:00;0,069332;0;;;;;;;;;;;;;0,029286;0;;;;;
24.03.2017;2:00:00;2:30:00;0,065534;0;;;;;;;;;;;;;0,023468;0;;;;;
24.03.2017;2:30:00;3:00:00;0,082988;0;;;;;;;;;;;;;0,051986;0;;;;;
24.03.2017;3:00:00;3:30:00;0,088324;0;;;;;;;;;;;;;0,058318;0;;;;;
24.03.2017;3:30:00;4:00:00;0,073072;0;;;;;;;;;;;;;0,033592;0;;;;;
24.03.2017;4:00:00;4:30:00;0,089208;0;;;;;;;;;;;;;0,05817;0;;;;;
24.03.2017;4:30:00;5:00:00;0,096478;0;;;;;;;;;;;;;0,0631;0;;;;;
24.03.2017;5:00:00;5:30:00;0,081762;0;;;;;;;;;;;;;0,046766;0;;;;;
24.03.2017;5:30:00;6:00:00;0,066152;0;;;;;;;;;;;;;0,026226;0;;;;;
24.03.2017;6:00:00;6:30:00;0,08918;0;;;;;;;;;;;;;0,056974;0;;;;;
24.03.2017;6:30:00;7:00:00;0,06867;0;;;;;;;;;;;;;0,032056;0;;;;;
24.03.2017;7:00:00;7:30:00;0,061112;0;;;;;;;;;;;;;0,021812;0;;;;;
24.03.2017;7:30:00;8:00:00;0,14596;0;;;;;;;;;;;;;0,052446;0;;;;;
24.03.2017;8:00:00;8:30:00;0,32156;0;;;;;;;;;;;;;0,05925;0;;;;;
24.03.2017;8:30:00;9:00:00;0,34472;0;;;;;;;;;;;;;0,052446;0;;;;;
24.03.2017;9:00:00;9:30:00;0,5704;0;;;;;;;;;;;;;0,072436;0;;;;;
24.03.2017;9:30:00;10:00:00;0,73518;0;;;;;;;;;;;;;0,054286;0;;;;;
24.03.2017;10:00:00;10:30:00;0,9217;0;;;;;;;;;;;;;0,066692;0;;;;;
24.03.2017;10:30:00;11:00:00;0,94837;0;;;;;;;;;;;;;0,077016;0;;;;;
24.03.2017;11:00:00;11:30:00;0,98086;0;;;;;;;;;;;;;0,075642;0;;;;;
24.03.2017;11:30:00;12:00:00;1,0091;0;;;;;;;;;;;;;0,086854;0;;;;;
24.03.2017;12:00:00;12:30:00;0,9735;0;;;;;;;;;;;;;0,075914;0;;;;;
24.03.2017;12:30:00;13:00:00;0,9368;0;;;;;;;;;;;;;0,069164;0;;;;;
24.03.2017;13:00:00;13:30:00;0,92749;0;;;;;;;;;;;;;0,081898;0;;;;;
24.03.2017;13:30:00;14:00:00;0,98617;0;;;;;;;;;;;;;0,088268;0;;;;;
24.03.2017;14:00:00;14:30:00;1,0458;0;;;;;;;;;;;;;0,095686;0;;;;;
24.03.2017;14:30:00;15:00:00;1,043;0;;;;;;;;;;;;;0,095508;0;;;;;
24.03.2017;15:00:00;15:30:00;0,9994;0;;;;;;;;;;;;;0,090528;0;;;;;
24.03.2017;15:30:00;16:00:00;0,91788;0;;;;;;;;;;;;;0,10456;0;;;;;
24.03.2017;16:00:00;16:30:00;0,83902;0;;;;;;;;;;;;;0,12467;0;;;;;
24.03.2017;16:30:00;17:00:00;0,58376;0;;;;;;;;;;;;;0,091444;0;;;;;
24.03.2017;17:00:00;17:30:00;0,59402;0;;;;;;;;;;;;;0,11846;0;;;;;
24.03.2017;17:30:00;18:00:00;0,33555;0;;;;;;;;;;;;;0,094396;0;;;;;
24.03.2017;18:00:00;18:30:00;0,13801;0;;;;;;;;;;;;;0,079064;0;;;;;
24.03.2017;18:30:00;19:00:00;0,1542;0;;;;;;;;;;;;;0,11414;0;;;;;
24.03.2017;19:00:00;19:30:00;0,15342;0;;;;;;;;;;;;;0,12275;0;;;;;
24.03.2017;19:30:00;20:00:00;0,098148;0;;;;;;;;;;;;;0,082324;0;;;;;
24.03.2017;20:00:00;20:30:00;0,091108;0;;;;;;;;;;;;;0,07301;0;;;;;
24.03.2017;20:30:00;21:00:00;0,10823;0;;;;;;;;;;;;;0,10155;0;;;;;
24.03.2017;21:00:00;21:30:00;0,098512;0;;;;;;;;;;;;;0,084674;0;;;;;
24.03.2017;21:30:00;22:00:00;0,081774;0;;;;;;;;;;;;;0,06293;0;;;;;
24.03.2017;22:00:00;22:30:00;0,084824;0;;;;;;;;;;;;;0,068178;0;;;;;
24.03.2017;22:30:00;23:00:00;0,092786;0;;;;;;;;;;;;;0,074778;0;;;;;
24.03.2017;23:00:00;23:30:00;0,076448;0;;;;;;;;;;;;;0,053598;0;;;;;
24.03.2017;23:30:00;24:00:00;0,06773;0;;;;;;;;;;;;;0,04356;0;;;;;
25.03.2017;0:00:00;0:30:00;0,065484;0;;;;;;;;;;;;;0,04755;0;;;;;
25.03.2017;0:30:00;1:00:00;0,071758;0;;;;;;;;;;;;;0,055996;0;;;;;
25.03.2017;1:00:00;1:30:00;0,075044;0;;;;;;;;;;;;;0,0601;0;;;;;
25.03.2017;1:30:00;2:00:00;0,083334;0;;;;;;;;;;;;;0,062616;0;;;;;
25.03.2017;2:00:00;2:30:00;0,074734;0;;;;;;;;;;;;;0,060082;0;;;;;
25.03.2017;2:30:00;3:00:00;0,087618;0;;;;;;;;;;;;;0,084582;0;;;;;
25.03.2017;3:00:00;3:30:00;0,091054;0;;;;;;;;;;;;;0,089356;0;;;;;
25.03.2017;3:30:00;4:00:00;0,073796;0;;;;;;;;;;;;;0,059578;0;;;;;
25.03.2017;4:00:00;4:30:00;0,07849;0;;;;;;;;;;;;;0,071088;0;;;;;
25.03.2017;4:30:00;5:00:00;0,10361;0;;;;;;;;;;;;;0,10678;0;;;;;
25.03.2017;5:00:00;5:30:00;0,087192;0;;;;;;;;;;;;;0,074978;0;;;;;
25.03.2017;5:30:00;6:00:00;0,07244;0;;;;;;;;;;;;;0,062054;0;;;;;
25.03.2017;6:00:00;6:30:00;0,084668;0;;;;;;;;;;;;;0,08449;0;;;;;
25.03.2017;6:30:00;7:00:00;0,071038;0;;;;;;;;;;;;;0,061648;0;;;;;
25.03.2017;7:00:00;7:30:00;0,064198;0;;;;;;;;;;;;;0,052806;0;;;;;
25.03.2017;7:30:00;8:00:00;0,069032;0;;;;;;;;;;;;;0,061626;0;;;;;
25.03.2017;8:00:00;8:30:00;0,096856;0;;;;;;;;;;;;;0,10073;0;;;;;
25.03.2017;8:30:00;9:00:00;0,41913;0;;;;;;;;;;;;;0,06366;0;;;;;
25.03.2017;9:00:00;9:30:00;0,50059;0;;;;;;;;;;;;;0,07051;0;;;;;
25.03.2017;9:30:00;10:00:00;0,4779;0;;;;;;;;;;;;;0,03803;0;;;;;
25.03.2017;10:00:00;10:30:00;0,47751;0;;;;;;;;;;;;;0,036052;0;;;;;
25.03.2017;10:30:00;11:00:00;0,47586;0;;;;;;;;;;;;;0,024942;0;;;;;
25.03.2017;11:00:00;11:30:00;0,49783;0;;;;;;;;;;;;;0,06009;0;;;;;
25.03.2017;11:30:00;12:00:00;0,4757;0;;;;;;;;;;;;;0,033062;0;;;;;
25.03.2017;12:00:00;12:30:00;0,49643;0;;;;;;;;;;;;;0,051178;0;;;;;
25.03.2017;12:30:00;13:00:00;0,49562;0;;;;;;;;;;;;;0,06293;0;;;;;
25.03.2017;13:00:00;13:30:00;0,4832;0;;;;;;;;;;;;;0,039458;0;;;;;
25.03.2017;13:30:00;14:00:00;0,47357;0;;;;;;;;;;;;;0,025712;0;;;;;
25.03.2017;14:00:00;14:30:00;0,48271;0;;;;;;;;;;;;;0,034852;0;;;;;
25.03.2017;14:30:00;15:00:00;0,50046;0;;;;;;;;;;;;;0,052532;0;;;;;
25.03.2017;15:00:00;15:30:00;0,49573;0;;;;;;;;;;;;;0,043844;0;;;;;
25.03.2017;15:30:00;16:00:00;0,49513;0;;;;;;;;;;;;;0,040406;0;;;;;
25.03.2017;16:00:00;16:30:00;0,49264;0;;;;;;;;;;;;;0,036002;0;;;;;
25.03.2017;16:30:00;17:00:00;0,48814;0;;;;;;;;;;;;;0,034204;0;;;;;
25.03.2017;17:00:00;17:30:00;0,49695;0;;;;;;;;;;;;;0,060676;0;;;;;
25.03.2017;17:30:00;18:00:00;0,50697;0;;;;;;;;;;;;;0,074608;0;;;;;
25.03.2017;18:00:00;18:30:00;0,52883;0;;;;;;;;;;;;;0,094744;0;;;;;
25.03.2017;18:30:00;19:00:00;0,22011;0;;;;;;;;;;;;;0,066032;0;;;;;
25.03.2017;19:00:00;19:30:00;0,10988;0;;;;;;;;;;;;;0,09264;0;;;;;
25.03.2017;19:30:00;20:00:00;0,08749;0;;;;;;;;;;;;;0,05689;0;;;;;
25.03.2017;20:00:00;20:30:00;0,081944;0;;;;;;;;;;;;;0,050386;0;;;;;
25.03.2017;20:30:00;21:00:00;0,089238;0;;;;;;;;;;;;;0,060988;0;;;;;
25.03.2017;21:00:00;21:30:00;0,081482;0;;;;;;;;;;;;;0,04932;0;;;;;
25.03.2017;21:30:00;22:00:00;0,072902;0;;;;;;;;;;;;;0,041246;0;;;;;
25.03.2017;22:00:00;22:30:00;0,067276;0;;;;;;;;;;;;;0,027878;0;;;;;
25.03.2017;22:30:00;23:00:00;0,086732;0;;;;;;;;;;;;;0,060474;0;;;;;
25.03.2017;23:00:00;23:30:00;0,077806;0;;;;;;;;;;;;;0,036698;0;;;;;
25.03.2017;23:30:00;24:00:00;0,080704;0;;;;;;;;;;;;;0,050136;0;;;;;
26.03.2017;0:00:00;0:30:00;0,068;0;;;;;;;;;;;;;0,03093;0;;;;;
26.03.2017;0:30:00;1:00:00;0,069112;0;;;;;;;;;;;;;0,029288;0;;;;;
26.03.2017;1:00:00;1:30:00;0,069738;0;;;;;;;;;;;;;0,031346;0;;;;;
26.03.2017;1:30:00;2:00:00;0,063164;0;;;;;;;;;;;;;0,025384;0;;;;;
26.03.2017;2:00:00;2:30:00;0,069392;0;;;;;;;;;;;;;0,032154;0;;;;;
26.03.2017;2:30:00;3:00:00;0,08402;0;;;;;;;;;;;;;0,055864;0;;;;;
26.03.2017;3:00:00;3:30:00;0,071318;0;;;;;;;;;;;;;0,038448;0;;;;;
26.03.2017;3:30:00;4:00:00;0,06836;0;;;;;;;;;;;;;0,024582;0;;;;;
26.03.2017;4:00:00;4:30:00;0,074016;0;;;;;;;;;;;;;0,041718;0;;;;;
26.03.2017;4:30:00;5:00:00;0,086848;0;;;;;;;;;;;;;0,061922;0;;;;;
26.03.2017;5:00:00;5:30:00;0,087366;0;;;;;;;;;;;;;0,048576;0;;;;;
26.03.2017;5:30:00;6:00:00;0,070874;0;;;;;;;;;;;;;0,032956;0;;;;;
26.03.2017;6:00:00;6:30:00;0,06747;0;;;;;;;;;;;;;0,024994;0;;;;;
26.03.2017;6:30:00;7:00:00;0,0818;0;;;;;;;;;;;;;0,053796;0;;;;;
26.03.2017;7:00:00;7:30:00;0,10042;0;;;;;;;;;;;;;0,027182;0;;;;;
26.03.2017;7:30:00;8:00:00;0,48192;0;;;;;;;;;;;;;0,027768;0;;;;;
26.03.2017;8:00:00;8:30:00;0,48369;0;;;;;;;;;;;;;0,050056;0;;;;;
26.03.2017;8:30:00;9:00:00;0,47856;0;;;;;;;;;;;;;0,042816;0;;;;;
26.03.2017;9:00:00;9:30:00;0,48266;0;;;;;;;;;;;;;0,05634;0;;;;;
26.03.2017;9:30:00;10:00:00;0,48029;0;;;;;;;;;;;;;0,046918;0;;;;;
26.03.2017;10:00:00;10:30:00;0,50039;0;;;;;;;;;;;;;0,068236;0;;;;;
26.03.2017;10:30:00;11:00:00;0,48697;0;;;;;;;;;;;;;0,054766;0;;;;;
26.03.2017;11:00:00;11:30:00;0,51009;0;;;;;;;;;;;;;0,091592;0;;;;;
26.03.2017;11:30:00;12:00:00;0,47217;0;;;;;;;;;;;;;0,052882;0;;;;;
26.03.2017;12:00:00;12:30:00;0,48523;0;;;;;;;;;;;;;0,055636;0;;;;;
26.03.2017;12:30:00;13:00:00;0,4791;0;;;;;;;;;;;;;0,043654;0;;;;;
26.03.2017;13:00:00;13:30:00;0,50182;0;;;;;;;;;;;;;0,066068;0;;;;;
26.03.2017;13:30:00;14:00:00;0,46432;0;;;;;;;;;;;;;0,02169;0;;;;;
26.03.2017;14:00:00;14:30:00;0,47634;0;;;;;;;;;;;;;0,043856;0;;;;;
26.03.2017;14:30:00;15:00:00;0,48348;0;;;;;;;;;;;;;0,038626;0;;;;;
26.03.2017;15:00:00;15:30:00;0,47521;0;;;;;;;;;;;;;0,042378;0;;;;;
26.03.2017;15:30:00;16:00:00;0,47387;0;;;;;;;;;;;;;0,040872;0;;;;;
26.03.2017;16:00:00;16:30:00;0,47244;0;;;;;;;;;;;;;0,033086;0;;;;;
26.03.2017;16:30:00;17:00:00;0,46693;0;;;;;;;;;;;;;0,024338;0;;;;;
26.03.2017;17:00:00;17:30:00;0,50937;0;;;;;;;;;;;;;0,081036;0;;;;;
26.03.2017;17:30:00;18:00:00;0,49892;0;;;;;;;;;;;;;0,07302;0;;;;;
26.03.2017;18:00:00;18:30:00;0,51181;0;;;;;;;;;;;;;0,088518;0;;;;;
26.03.2017;18:30:00;19:00:00;0,50427;0;;;;;;;;;;;;;0,075938;0;;;;;
26.03.2017;19:00:00;19:30:00;0,5413;0;;;;;;;;;;;;;0,13008;0;;;;;
26.03.2017;19:30:00;20:00:00;0,54077;0;;;;;;;;;;;;;0,10889;0;;;;;
26.03.2017;20:00:00;20:30:00;0,50278;0;;;;;;;;;;;;;0,07918;0;;;;;
26.03.2017;20:30:00;21:00:00;0,47357;0;;;;;;;;;;;;;0,0345;0;;;;;
26.03.2017;21:00:00;21:30:00;0,22485;0;;;;;;;;;;;;;0,039856;0;;;;;
26.03.2017;21:30:00;22:00:00;0,083458;0;;;;;;;;;;;;;0,05264;0;;;;;
26.03.2017;22:00:00;22:30:00;0,068778;0;;;;;;;;;;;;;0,034272;0;;;;;
26.03.2017;22:30:00;23:00:00;0,06153;0;;;;;;;;;;;;;0,02358;0;;;;;
26.03.2017;23:00:00;23:30:00;0,083502;0;;;;;;;;;;;;;0,045482;0;;;;;
26.03.2017;23:30:00;24:00:00;0,072746;0;;;;;;;;;;;;;0,038318;0;;;;;
27.03.2017;0:00:00;0:30:00;0,0674;0;;;;;;;;;;;;;0,029288;0;;;;;
27.03.2017;0:30:00;1:00:00;0,06205;0;;;;;;;;;;;;;0,024256;0;;;;;
